grade,atrisk,at_risk_3,read_scale_score,ell_indicator,math_scale_score
7,1,2,0.250643379,No,-1.412198732
6,1,2,0.292299246,No,-1.17713369
6,1,2,0.292299246,No,-1.412198732
4,0,0,1.50329209,No,1.330288922
4,0,0,1.50329209,No,1.212181113
5,0,0,2.173771708,No,1.330288922
5,0,0,2.173771708,No,1.212181113
8,1,2,0.430179655,No,1.525997169
8,1,2,0.430179655,No,1.46891299
7,1,2,0.617021684,No,1.525997169
7,1,2,0.617021684,No,1.46891299
3,0,0,0.815874708,No,0.093423356
4,0,0,0.790180726,No,0.093423356
10,1,2,-0.878750166,No,-1.225512252
10,0,0,1.029466093,No,0.316666097
4,0,0,1.50329209,No,0.716910943
4,0,0,1.50329209,No,1.212181113
5,0,0,1.014821721,No,0.716910943
5,0,0,1.014821721,No,1.212181113
6,1,2,-0.039439231,No,-0.061595283
6,1,2,-0.039439231,No,-0.316320192
6,1,2,-0.030816618,No,-0.061595283
6,1,2,-0.030816618,No,-0.316320192
4,1,2,-0.161139189,No,-0.23723258
4,1,2,-0.161139189,No,-0.281458416
5,1,2,-0.392474692,No,-0.23723258
5,1,2,-0.392474692,No,-0.281458416
3,0,0,0.18585702,No,0.071634665
3,0,0,0.18585702,No,0.827824952
4,0,0,1.160356393,No,0.071634665
4,0,0,1.160356393,No,0.827824952
10,1,2,-0.585178434,No,-1.102137984
3,0,0,1.11885331,No,0.145275747
6,0,0,0.641098468,No,0.673843579
6,0,0,0.641098468,No,0.493917445
5,0,0,0.224566959,No,0.673843579
5,0,0,0.224566959,No,0.493917445
4,0,0,2.009858132,No,0.92137027
4,0,0,2.009858132,No,1.551644642
5,0,0,1.097603863,No,0.92137027
5,0,0,1.097603863,No,1.551644642
3,1,2,1.095882569,No,0.537350405
3,1,2,1.095882569,No,0.494006045
4,1,2,1.160356393,No,0.537350405
4,1,2,1.160356393,No,0.494006045
4,1,2,-1.060697609,No,0.160187137
4,1,2,-1.060697609,No,0.770208276
3,1,2,0.325860951,No,0.160187137
3,1,2,0.325860951,No,0.770208276
3,0,0,0.619821883,No,1.746620339
10,1,2,-1.098928965,No,0.378353231
8,0,0,1.425358939,No,-0.305088859
10,0,0,0.589108495,No,1.488721642
6,0,0,0.872841582,No,0.478276884
3,0,0,0.18585702,No,1.701639756
3,0,0,0.18585702,No,1.829281674
4,0,0,0.420005059,No,1.701639756
4,0,0,0.420005059,No,1.829281674
8,1,2,-1.150213438,No,-1.508600202
7,1,2,-1.181604396,No,-1.223743519
10,1,2,0.852199441,No,0.568179135
5,1,2,-0.30969255,No,-0.485136533
5,1,2,-0.30969255,No,-0.305385689
4,1,2,-0.884804963,No,-0.485136533
4,1,2,-0.884804963,No,-0.305385689
4,0,0,0.049829392,No,-0.440686896
8,0,0,-0.023400523,No,1.252396409
5,0,0,0.380089544,No,1.11115381
5,0,0,0.380089544,No,1.119923562
6,0,0,1.014384627,No,1.11115381
6,0,0,1.014384627,No,1.119923562
10,1,2,0.00196503,No,0.378353231
3,0,0,-1.590174438,No,0.030893991
5,1,2,-3.620978227,No,-2.009213408
3,1,2,-1.284184252,No,-1.308616056
3,1,2,-1.284184252,No,-1.267298087
4,1,2,-1.72701381,No,-1.308616056
4,1,2,-1.72701381,No,-1.267298087
10,0,0,0.148750896,No,0.748476035
3,1,2,0.18585702,No,-0.801582347
8,1,2,-0.837400506,No,-0.635597344
9,0,0,0.921387278,No,0.888881776
6,1,2,-1.615197,No,-2.567678573
6,1,2,-1.615197,No,-1.412198732
7,1,2,-1.712789721,No,-2.567678573
7,1,2,-1.712789721,No,-1.412198732
3,1,2,0.955878639,No,-0.394081075
3,1,2,0.955878639,No,-0.440686896
4,0,0,0.345969926,No,-0.394081075
4,0,0,0.345969926,No,-0.440686896
4,1,2,-2.17122461,No,-2.176545215
6,0,0,-0.254788314,No,-1.62028205
6,0,0,-0.254788314,No,-0.617108012
5,0,0,0.069044374,No,-1.62028205
5,0,0,0.069044374,No,-0.617108012
6,0,0,1.20458006,No,0.54915488
6,0,0,1.20458006,No,0.743142576
7,0,0,1.275043257,No,0.54915488
7,0,0,1.275043257,No,0.743142576
8,0,0,0.620492571,No,0.756832914
10,1,2,1.029466093,No,-0.176830975
6,0,0,1.536318537,No,1.074224691
6,0,0,1.536318537,No,0.675693823
7,0,0,0.421376692,No,1.074224691
7,0,0,0.421376692,No,0.675693823
10,1,2,0.00196503,No,-0.423579511
7,1,2,-0.854581472,No,-1.351965257
7,1,2,-0.854581472,No,-0.275331592
8,0,0,-1.233519306,No,-1.351965257
8,0,0,-1.233519306,No,-0.275331592
12,0,0,-1.22343568,No,-1.035334069
5,0,0,1.263168147,No,0.940610289
5,0,0,1.263168147,No,2.216279337
4,0,0,1.286192358,No,0.940610289
4,0,0,1.286192358,No,2.216279337
3,0,0,-1.80404505,No,-2.085168506
3,0,0,1.11885331,No,0.488421017
10,0,0,-2.122877566,No,-1.035334069
4,0,0,1.678602327,No,1.495462767
4,0,0,1.678602327,No,1.061280613
3,0,0,0.955878639,No,1.495462767
3,0,0,0.955878639,No,1.061280613
7,0,0,0.933576631,No,0.928771708
7,0,0,0.933576631,No,0.941791845
6,1,2,0.706972343,No,0.928771708
6,1,2,0.706972343,No,0.941791845
6,1,2,-0.553417241,No,0.123575626
6,1,2,-0.553417241,No,-0.027139252
5,1,2,-0.397523382,No,0.123575626
5,1,2,-0.397523382,No,-0.027139252
5,0,0,-0.806385401,No,0.329575937
5,0,0,-0.806385401,No,-0.032773253
4,0,0,-1.101904695,No,0.329575937
4,0,0,-1.101904695,No,-0.032773253
3,1,2,0.691112087,No,1.575047705
5,1,2,-0.558038976,No,-0.620921945
5,1,2,-0.558038976,No,-0.373538797
4,1,2,-0.667705231,No,-0.620921945
4,1,2,-0.667705231,No,-0.373538797
4,0,0,-0.246311142,No,-0.17363177
7,0,0,0.933576631,No,0.232807523
6,0,0,0.706972343,No,0.232807523
10,1,2,-1.22343568,No,-2.254004103
3,0,0,0.263370863,No,0.316848382
6,0,0,-0.628074473,No,-0.061595283
6,0,0,-0.628074473,No,-0.154590676
5,0,0,0.302328252,No,-0.061595283
5,0,0,0.302328252,No,-0.154590676
4,0,0,-1.875084077,No,-3.178001937
4,0,0,-1.875084077,No,-1.733013828
3,0,0,-0.654166564,No,-3.178001937
3,0,0,-0.654166564,No,-1.733013828
10,0,0,0.882680227,No,1.241973106
5,0,0,-0.475256834,No,-0.032773253
5,0,0,-0.475256834,No,-1.096170886
4,0,0,0.055960543,No,-0.032773253
4,0,0,0.055960543,No,-1.096170886
3,0,0,-2.160496069,No,-0.94135094
8,0,0,0.861952482,No,1.464780763
5,1,2,0.435346728,No,0.465361348
5,1,2,0.435346728,No,0.444298508
4,1,2,0.490160007,No,0.465361348
4,1,2,0.490160007,No,0.444298508
5,0,0,-0.397523382,No,-1.046750642
5,0,0,-0.397523382,No,-0.493660739
6,1,2,-0.404102777,No,-1.046750642
6,1,2,-0.404102777,No,-0.493660739
3,1,2,-2.160496069,No,-2.542695532
7,1,2,-1.712789721,No,-2.104163612
7,1,2,-1.712789721,No,-1.665276618
10,1,2,1.40570214,No,-0.586350371
10,1,2,0.442322629,No,0.069917561
10,1,2,-0.254805957,No,-0.778771956
4,0,0,1.141459203,No,1.687430054
4,0,0,1.141459203,No,1.534748249
5,0,0,1.014821721,No,1.687430054
5,0,0,1.014821721,No,1.534748249
6,1,2,0.292299246,No,0.359346466
6,1,2,0.292299246,No,1.339090383
7,0,0,0.592110005,No,0.359346466
7,0,0,0.592110005,No,1.339090383
7,0,0,0.209364627,No,0.544493307
7,0,0,0.209364627,No,0.042999109
7,0,0,-0.26155656,No,0.544493307
7,0,0,-0.26155656,No,0.042999109
3,0,0,0.904982698,No,1.174711557
5,0,0,0.924418593,No,1.311100698
10,1,2,-0.071427903,No,0.193291829
5,0,0,1.097603863,No,0.512451617
5,0,0,1.097603863,No,0.804824878
4,0,0,0.490160007,No,0.512451617
4,0,0,0.490160007,No,0.804824878
7,0,0,0.250643379,No,0.106268581
7,0,0,0.250643379,No,0.478276884
6,1,2,0.209364627,No,0.106268581
6,1,2,0.209364627,No,0.478276884
6,1,2,0.043495388,No,-0.912267998
6,1,2,0.043495388,No,-0.84277349
7,1,2,-0.517656529,No,-0.912267998
7,1,2,-0.517656529,No,-0.84277349
3,1,2,-1.305013622,No,-2.542695532
10,1,2,0.852199441,No,1.658568114
8,0,0,0.747074695,No,-0.133858741
8,0,0,0.747074695,No,-0.491491043
7,1,2,0.20824303,No,-0.133858741
7,1,2,0.20824303,No,-0.491491043
10,0,0,0.589108495,No,0.871850303
5,1,2,-0.864091137,No,0.493917445
5,1,2,-0.864091137,No,0.355215019
6,1,2,-0.478760009,No,0.493917445
6,1,2,-0.478760009,No,0.355215019
7,0,0,-0.688389842,No,-0.846051576
7,0,0,-0.688389842,No,-1.159120847
6,0,0,-1.366393142,No,-0.846051576
6,0,0,-1.366393142,No,-1.159120847
8,0,0,-0.758176746,No,-0.05917214
8,0,0,-0.758176746,No,-1.736630473
7,1,2,-0.445802818,No,-0.05917214
7,1,2,-0.445802818,No,-1.736630473
8,1,2,-1.233519306,No,-0.851756795
5,1,2,-0.475284674,No,-0.617108012
5,1,2,-0.475284674,No,-0.2820421
6,1,2,-0.404102777,No,-0.617108012
6,1,2,-0.404102777,No,-0.2820421
7,0,0,1.275043257,No,2.194161136
7,0,0,1.275043257,No,2.795851689
6,0,0,1.536318537,No,2.194161136
6,0,0,1.536318537,No,2.795851689
5,1,2,1.857554104,No,1.566003546
10,1,2,-0.739120819,No,-2.254004103
5,0,0,-3.620978227,No,-0.918763668
5,0,0,-3.620978227,No,-1.435634415
8,0,0,-0.58680698,No,-0.729857569
10,0,0,-0.323993794,No,-0.393928787
10,1,2,-1.172321898,No,-1.472260788
3,0,0,0.405951271,No,0.030893991
3,1,2,0.325860951,No,-0.240395552
3,1,2,0.325860951,No,0.537350405
4,1,2,-0.320346275,No,-0.240395552
4,1,2,-0.320346275,No,0.537350405
8,0,0,0.298546024,No,0.048885065
6,1,2,-0.951720045,No,-1.309566536
7,1,2,-2.481089629,No,-1.309566536
12,0,0,1.820829164,No,0.119195438
7,0,0,-0.090823247,No,-0.526426133
7,0,0,-0.090823247,No,0.345844038
6,0,0,-0.371177709,No,-0.526426133
6,0,0,-0.371177709,No,0.345844038
5,0,0,-0.806385401,No,-1.055069885
5,0,0,-0.806385401,No,-0.485136533
UN,0,0,-1.174271273,No,-1.055069885
UN,0,0,-1.174271273,No,-0.485136533
10,0,0,0.882680227,No,-0.238518109
4,0,0,0.494040193,No,-0.240395552
10,0,0,2.028392676,No,1.979270754
7,0,0,1.352823262,No,1.212469513
7,0,0,1.352823262,No,1.67010347
8,0,0,0.905522215,No,1.212469513
8,0,0,0.905522215,No,1.67010347
11,1,2,-1.319107764,No,-1.719009324
7,1,2,-0.118779894,No,-0.710856565
3,0,0,2.075910084,No,1.992712093
3,0,0,2.075910084,No,1.829281674
4,0,0,1.012286127,No,1.992712093
4,0,0,1.012286127,No,1.829281674
10,1,2,-1.22343568,No,-1.035334069
4,1,2,-1.753203892,No,-1.668447864
5,1,2,-2.04811753,No,-1.668447864
3,1,2,-1.019852807,No,0.259657504
6,0,0,0.043840613,No,-0.154590676
6,0,0,0.043840613,No,-0.864002558
5,0,0,0.457850837,No,-0.154590676
5,0,0,0.457850837,No,-0.864002558
11,0,0,-0.438392568,No,-0.176830975
6,0,0,0.417126773,No,0.355215019
6,0,0,0.417126773,No,1.666666538
5,0,0,-0.319762089,No,0.355215019
5,0,0,-0.319762089,No,1.666666538
10,0,0,-0.18561812,No,0.375757551
4,0,0,0.271934792,No,-0.918011282
4,0,0,0.271934792,No,-1.308616056
3,0,0,-0.374158703,No,-0.918011282
3,0,0,-0.374158703,No,-1.308616056
4,0,0,-1.72701381,No,-2.548016373
4,0,0,-1.72701381,No,-1.5089074
3,0,0,-1.284184252,No,-2.548016373
3,0,0,-1.284184252,No,-1.5089074
5,0,0,0.849257437,No,1.347966525
5,0,0,0.849257437,No,2.761504207
4,0,0,0.924359471,No,1.347966525
4,0,0,0.924359471,No,2.761504207
7,1,2,-0.364047087,No,-0.069747872
7,1,2,-1.456689751,No,-0.779835153
6,1,2,-0.868785426,No,-0.779835153
10,0,0,-0.218213769,No,0.501727499
7,0,0,0.762843318,No,0.54915488
10,1,2,-0.071427903,No,0.131604695
8,0,0,-0.58680698,No,-0.234294074
9,1,2,-1.098928965,No,0.871850303
6,0,0,1.163699091,No,0.617364718
6,0,0,1.163699091,No,0.992472139
5,0,0,1.079941178,No,0.617364718
5,0,0,1.079941178,No,0.992472139
4,1,2,0.345426852,No,1.125829596
6,1,2,-0.28824309,No,-0.39988719
6,1,2,-0.28824309,No,-0.448753038
7,1,2,-0.346923216,No,-0.39988719
7,1,2,-0.346923216,No,-0.448753038
5,0,0,-0.708568552,No,0.546392155
5,0,0,-0.708568552,No,0.493917445
6,1,2,-0.628074473,No,0.546392155
6,1,2,-0.628074473,No,0.493917445
4,0,0,0.273060275,No,0.125897819
4,0,0,0.273060275,No,0.103532964
5,0,0,0.435346728,No,0.125897819
5,0,0,0.435346728,No,0.103532964
7,0,0,-0.00545659,No,-0.581185884
7,0,0,-0.00545659,No,-0.589695605
6,0,0,-0.371177709,No,-0.581185884
6,0,0,-0.371177709,No,-0.589695605
10,1,2,0.075357963,No,-0.546953778
3,0,0,0.192080659,No,-1.227305331
5,0,0,0.924418593,No,0.432193809
5,0,0,0.924418593,No,1.820906393
6,1,2,0.641098468,No,0.432193809
6,1,2,0.641098468,No,1.820906393
8,0,0,0.781465845,No,0.686038129
4,1,2,-0.016406035,No,-0.21356571
4,1,2,-0.016406035,No,-0.986916776
5,0,0,0.269782444,No,-0.21356571
5,0,0,0.269782444,No,-0.986916776
5,1,2,-0.889167543,No,-3.268737473
3,1,2,-1.590174438,No,-1.341687088
10,1,2,-0.218213769,No,-1.719009324
8,1,2,-0.828266891,No,-0.305088859
9,1,2,0.882680227,No,-0.176830975
4,0,0,1.50329209,No,0.125897819
4,0,0,1.50329209,No,0.171686073
5,0,0,0.849257437,No,0.125897819
5,0,0,0.849257437,No,0.171686073
7,0,0,-0.346923216,No,-0.589695605
7,0,0,-0.346923216,No,-0.448753038
6,0,0,-0.20530847,No,-0.589695605
6,0,0,-0.20530847,No,-0.448753038
8,0,0,0.137572751,No,0.615243345
5,1,2,1.079941178,No,1.975284721
5,1,2,1.079941178,No,2.585614936
6,0,0,1.462328018,No,1.975284721
6,0,0,1.462328018,No,2.585614936
5,0,0,-0.086478211,No,0.000128353
6,1,2,-0.180131082,No,0.000128353
7,1,2,0.250643379,No,-0.316320192
7,1,2,0.250643379,No,-0.336617719
6,0,0,-0.039439231,No,-0.316320192
6,0,0,-0.039439231,No,-0.336617719
5,1,2,-0.475284674,No,-0.802278921
5,1,2,-0.475284674,No,-0.728122083
6,1,2,-0.553417241,No,-0.802278921
6,1,2,-0.553417241,No,-0.728122083
3,0,0,1.795902223,No,2.691285704
5,0,0,1.014821721,No,0.329575937
10,1,2,-0.364999635,No,0.316666097
8,0,0,1.344872302,No,0.26126942
4,1,2,-0.522972076,No,-0.850610559
3,0,0,0.762402291,No,1.575047705
3,0,0,1.515894361,No,1.701639756
3,0,0,1.515894361,No,2.0963368
4,0,0,3.307375263,No,1.701639756
4,0,0,3.307375263,No,2.0963368
8,0,0,0.113284615,No,-0.203278441
8,0,0,0.113284615,No,-0.005637003
7,0,0,-0.364047087,No,-0.203278441
7,0,0,-0.364047087,No,-0.005637003
10,0,0,0.368929696,No,-1.472260788
10,0,0,0.148750896,No,0.131604695
6,1,2,0.491784004,No,-0.431937102
6,1,2,0.491784004,No,0.546392155
5,1,2,0.302328252,No,-0.431937102
5,1,2,0.302328252,No,0.546392155
3,1,2,-0.16437036,No,-1.170114453
7,0,0,0.698777415,No,0.250806474
7,0,0,0.698777415,No,-1.356128848
8,0,0,0.271732135,No,0.250806474
8,0,0,0.271732135,No,-1.356128848
4,0,0,-0.320346275,No,-0.040104207
7,0,0,1.679846186,No,1.093678266
7,0,0,1.679846186,No,1.661245598
8,0,0,1.380864775,No,1.093678266
8,0,0,1.380864775,No,1.661245598
4,0,0,1.012286127,No,0.894588734
4,1,2,-0.667705231,No,0.058005113
4,1,2,-0.667705231,No,-0.850610559
5,1,2,-0.226910408,No,0.058005113
5,1,2,-0.226910408,No,-0.850610559
7,0,0,1.787243197,No,1.93503819
7,0,0,1.787243197,No,1.561466422
6,0,0,3.9414225,No,1.93503819
6,0,0,3.9414225,No,1.561466422
4,0,0,1.456496927,No,1.695754111
4,0,0,1.456496927,No,0.595564873
3,0,0,0.535866847,No,1.695754111
3,0,0,0.535866847,No,0.595564873
10,1,2,0.09113323,No,0.119195438
4,0,0,0.779626316,No,0.648757835
4,0,0,0.779626316,No,0.669039466
5,0,0,0.187000302,No,0.648757835
5,0,0,0.187000302,No,0.669039466
3,1,2,0.325860951,No,-0.801582347
3,1,2,0.325860951,No,-0.373923115
4,1,2,0.420005059,No,-0.801582347
4,1,2,0.420005059,No,-0.373923115
4,0,0,0.996726049,No,1.891108171
4,0,0,0.996726049,No,1.875513793
5,0,0,1.097603863,No,1.891108171
5,0,0,1.097603863,No,1.875513793
8,1,2,-0.837400506,No,-1.223743519
8,1,2,-0.837400506,No,-1.139969397
7,1,2,-1.018092934,No,-1.223743519
7,1,2,-1.018092934,No,-1.139969397
5,0,0,1.097603863,No,0.669039466
5,0,0,1.097603863,No,0.716910943
4,0,0,0.996726049,No,0.669039466
4,0,0,0.996726049,No,0.716910943
6,1,2,-0.180131082,No,-0.617108012
6,1,2,-0.180131082,No,-0.919299219
5,1,2,-0.94185243,No,-0.617108012
5,1,2,-0.94185243,No,-0.919299219
4,0,0,0.562526584,No,0.92137027
4,0,0,0.562526584,No,1.347966525
5,0,0,0.766475295,No,0.92137027
5,0,0,0.766475295,No,1.347966525
8,1,2,-0.520505466,No,-0.646745695
8,1,2,-0.520505466,No,-0.491491043
7,1,2,-0.527558549,No,-0.646745695
7,1,2,-0.527558549,No,-0.491491043
5,0,0,-1.097375015,No,-0.431937102
5,0,0,-1.097375015,No,-0.600670659
6,0,0,-1.150675096,No,-0.431937102
6,0,0,-1.150675096,No,-0.600670659
8,0,0,-0.34534707,No,-0.588267999
6,0,0,2.033926254,No,0.743142576
7,0,0,-0.859123155,No,-0.39988719
6,0,0,0.872841582,No,0.675693823
6,0,0,0.872841582,No,0.080978346
7,0,0,1.44577657,No,0.675693823
7,0,0,1.44577657,No,0.080978346
6,0,0,0.872841582,No,1.736388921
5,0,0,0.691134715,No,1.543219265
5,0,0,0.691134715,No,0.865020715
6,0,0,1.686299714,No,1.543219265
6,0,0,1.686299714,No,0.865020715
3,1,2,0.619821883,No,0.088084869
6,1,2,-0.868785426,No,-1.309566536
8,0,0,1.697759816,No,1.525997169
8,0,0,1.697759816,No,0.763693428
7,0,0,0.944044608,No,1.525997169
7,0,0,0.944044608,No,0.763693428
10,0,0,1.102859026,No,1.797157312
4,0,0,1.286192358,No,1.534748249
5,0,0,0.768896008,No,0.418940731
4,1,2,0.41779343,No,0.533254054
4,1,2,0.41779343,No,0.580604726
5,1,2,0.10421816,No,0.533254054
5,1,2,0.10421816,No,0.580604726
10,1,2,1.249644892,No,0.995224571
8,0,0,0.588627175,No,-0.347384742
8,0,0,0.588627175,No,-0.390302218
8,0,0,0.453510222,No,-0.347384742
8,0,0,0.453510222,No,-0.390302218
8,0,0,-0.10388716,No,0.26126942
10,1,2,-0.071427903,No,-0.393928787
10,1,2,-0.071427903,No,-0.238518109
10,1,2,-2.122877566,No,-0.393928787
10,1,2,-2.122877566,No,-0.238518109
4,1,2,-0.764557075,No,-1.375379837
4,1,2,-0.764557075,No,-0.918011282
3,1,2,-0.374158703,No,-1.375379837
3,1,2,-0.374158703,No,-0.918011282
6,1,2,-0.371177709,No,-0.846051576
6,1,2,-0.371177709,No,-0.39988719
7,1,2,-0.346923216,No,-0.846051576
7,1,2,-0.346923216,No,-0.39988719
8,0,0,-0.184373797,No,-0.588267999
5,0,0,-0.63080726,No,-0.473219235
5,0,0,-0.63080726,No,-1.234344376
6,1,2,-0.852046168,No,-0.473219235
6,1,2,-0.852046168,No,-1.234344376
5,0,0,0.849257437,No,2.162678995
4,0,0,1.50329209,No,2.216279337
4,0,0,1.50329209,No,2.637927936
5,0,0,1.428732431,No,2.216279337
5,0,0,1.428732431,No,2.637927936
3,0,0,-0.235660564,No,-2.085168506
3,0,0,0.976272902,No,2.032574731
3,1,2,-1.284184252,No,-0.373923115
3,1,2,-1.284184252,No,-0.918011282
4,1,2,-0.690521942,No,-0.373923115
4,1,2,-0.690521942,No,-0.918011282
4,0,0,0.996726049,No,1.534748249
7,1,2,-0.432289873,No,0.169538052
7,1,2,-0.432289873,No,0.412060461
6,1,2,0.209364627,No,0.169538052
6,1,2,0.209364627,No,0.412060461
7,1,2,-0.517656529,No,0.422615937
8,0,0,0.620492571,No,-0.163499289
5,0,0,-0.008716919,No,0.740811991
5,0,0,-0.008716919,No,0.291489308
6,0,0,0.491784004,No,0.740811991
6,0,0,0.491784004,No,0.291489308
3,0,0,0.619821883,No,-0.826969183
5,1,2,-1.385860395,No,-1.804754082
5,1,2,-1.385860395,No,-1.707205239
4,1,2,-0.812438386,No,-1.804754082
4,1,2,-0.812438386,No,-1.707205239
6,1,2,-0.619981567,No,-0.083539834
6,1,2,-0.619981567,No,0.478276884
7,1,2,-0.26155656,No,-0.083539834
7,1,2,-0.26155656,No,0.478276884
5,1,2,-1.385860395,No,-1.096170886
5,1,2,-1.385860395,No,-0.577998124
7,0,0,0.944044608,No,1.661245598
7,0,0,0.944044608,No,1.309837718
8,0,0,0.905522215,No,1.661245598
8,0,0,0.905522215,No,1.309837718
6,0,0,-0.785850806,No,-1.17713369
6,0,0,-0.785850806,No,-0.84277349
7,0,0,-1.200589782,No,-1.17713369
7,0,0,-1.200589782,No,-0.84277349
5,0,0,1.390986348,No,0.546392155
5,0,0,1.390986348,No,1.11115381
6,0,0,1.014384627,No,0.546392155
6,0,0,1.014384627,No,1.11115381
7,0,0,1.189676601,No,1.245119065
7,0,0,1.189676601,No,1.339090383
6,0,0,1.370449299,No,1.245119065
6,0,0,1.370449299,No,1.339090383
10,1,2,0.852199441,No,-0.073226146
5,1,2,-1.097375015,No,-2.066362033
5,1,2,-1.097375015,No,-1.728133468
6,1,2,-1.150675096,No,-2.066362033
6,1,2,-1.150675096,No,-1.728133468
6,1,2,0.292299246,No,-0.0514545
7,0,0,1.018943288,No,0.61070973
7,0,0,1.018943288,No,1.308388537
6,0,0,0.872841582,No,0.61070973
6,0,0,0.872841582,No,1.308388537
6,1,2,-0.454112328,No,-0.117670923
6,1,2,-0.454112328,No,-0.84277349
7,1,2,-0.090823247,No,-0.117670923
7,1,2,-0.090823247,No,-0.84277349
6,1,2,0.043495388,No,-0.146809305
6,1,2,0.043495388,No,-0.581185884
7,1,2,0.506743349,No,-0.146809305
7,1,2,0.506743349,No,-0.581185884
5,1,2,-1.563942771,No,-1.62028205
10,1,2,-1.22343568,No,-0.778771956
3,0,0,1.261433718,No,1.575047705
7,1,2,-0.432289873,No,-0.912267998
7,1,2,-0.432289873,No,-0.526426133
6,1,2,-0.122373851,No,-0.912267998
6,1,2,-0.122373851,No,-0.526426133
10,1,2,-0.364999635,No,-0.176830975
4,0,0,0.200693697,No,0.307992291
8,1,2,1.063969735,No,0.63547169
8,1,2,1.063969735,No,-0.203278441
7,1,2,0.780533146,No,0.63547169
7,1,2,0.780533146,No,-0.203278441
6,1,2,1.702187776,No,2.004352722
6,1,2,1.702187776,No,2.266120305
7,1,2,1.787243197,No,2.004352722
7,1,2,1.787243197,No,2.266120305
3,0,0,0.762402291,No,1.289093313
6,1,2,-0.404102777,No,-0.600670659
6,1,2,-0.404102777,No,-0.308489829
5,1,2,-0.475284674,No,-0.600670659
5,1,2,-0.475284674,No,-0.308489829
3,0,0,-0.663401787,No,-1.170114453
3,0,0,0.955878639,No,-0.103008737
3,0,0,0.955878639,No,0.694297389
4,0,0,1.678602327,No,-0.103008737
4,0,0,1.678602327,No,0.694297389
6,1,2,0.209364627,No,0.422615937
6,1,2,0.209364627,No,0.875575422
7,1,2,0.250643379,No,0.422615937
7,1,2,0.250643379,No,0.875575422
6,0,0,-0.122373851,No,-3.057204988
6,0,0,-0.122373851,No,-1.17713369
7,0,0,-0.432289873,No,-3.057204988
7,0,0,-0.432289873,No,-1.17713369
4,0,0,0.562526584,No,0.580604726
10,0,0,0.713823766,No,1.209584417
10,1,2,-0.323993794,No,0.76060072
5,1,2,1.079941178,No,1.566003546
5,1,2,1.079941178,No,1.172877446
6,1,2,0.7157557,No,1.566003546
6,1,2,0.7157557,No,1.172877446
5,1,2,0.457850837,No,1.311100698
5,1,2,-0.864091137,No,-1.571419827
5,1,2,-0.864091137,No,-1.492830626
5,1,2,-0.971949685,No,-1.571419827
5,1,2,-0.971949685,No,-1.492830626
3,1,2,0.691112087,No,0.602802774
6,0,0,2.033926254,No,0.738963294
6,0,0,2.033926254,No,1.339090383
7,0,0,1.787243197,No,0.738963294
7,0,0,1.787243197,No,1.339090383
5,0,0,1.079941178,No,0.801295003
4,1,2,-0.595338654,No,-0.21356571
4,1,2,-0.595338654,No,0.171686073
5,1,2,0.021436018,No,-0.21356571
5,1,2,0.021436018,No,0.171686073
3,1,2,-2.160496069,No,-0.655396549
7,0,0,1.616509884,No,0.809358999
7,0,0,1.616509884,No,1.561466422
6,0,0,1.536318537,No,0.809358999
6,0,0,1.536318537,No,1.561466422
6,1,2,0.491784004,No,0.555641082
6,1,2,0.491784004,No,0.291489308
5,1,2,-0.086478211,No,0.555641082
5,1,2,-0.086478211,No,0.291489308
8,1,2,0.379032661,No,0.190474635
8,1,2,-1.391966826,No,-0.779703644
8,1,2,-1.391966826,No,-0.774967434
7,1,2,-1.753894513,No,-0.779703644
7,1,2,-1.753894513,No,-0.774967434
5,1,2,0.457850837,No,0.740811991
5,1,2,0.457850837,No,1.311100698
6,1,2,1.014384627,No,0.740811991
6,1,2,1.014384627,No,1.311100698
8,0,0,1.183899029,No,0.26126942
3,0,0,0.976272902,No,1.40347507
10,0,0,-0.144820836,No,1.118598839
6,0,0,0.641098468,No,0.291489308
6,0,0,0.641098468,No,1.172877446
5,0,0,1.390986348,No,0.291489308
5,0,0,1.390986348,No,1.172877446
7,1,2,-1.345115858,No,-0.491491043
7,1,2,-1.345115858,No,-0.903189172
8,1,2,-0.599729226,No,-0.491491043
8,1,2,-0.599729226,No,-0.903189172
3,0,0,0.477241475,No,0.888757165
3,1,2,0.263370863,No,0.374039261
3,0,0,-0.592111583,No,-1.913595871
3,1,2,-0.444160668,No,-1.375379837
3,1,2,-0.444160668,No,-1.383727022
4,1,2,-0.616486809,No,-1.375379837
4,1,2,-0.616486809,No,-1.383727022
5,0,0,0.766475295,No,0.736932172
5,0,0,0.766475295,No,1.262135814
4,0,0,1.141459203,No,0.736932172
4,0,0,1.141459203,No,1.262135814
8,1,2,-2.518486263,No,-1.083831493
3,0,0,0.18585702,No,0.160187137
3,0,0,0.18585702,No,-0.04479427
4,0,0,0.345969926,No,0.160187137
4,0,0,0.345969926,No,-0.04479427
4,1,2,-0.016406035,No,0.239839182
4,1,2,-0.016406035,No,-0.756707357
5,1,2,0.600911011,No,0.239839182
5,1,2,0.600911011,No,-0.756707357
10,1,2,-1.46589363,No,-2.089132128
5,0,0,1.263168147,No,0.716910943
5,0,0,1.263168147,No,1.076395701
4,0,0,0.996726049,No,0.716910943
4,0,0,0.996726049,No,1.076395701
10,0,0,0.22214383,No,0.069917561
